CustomerID,Age,Gender,City,AnnualIncome,MembershipTier,PreferredChannel,TenureMonths,RecencyDays,Frequency,MonetaryTotal,AvgBasketValue
CUST-10435,53.0,Male,New York,87784.94,Basic,Mobile App,55,6,39,2779.9,139.22
CUST-10806,35.0,Male,New York,26205.81,Gold,Online,1,97,2,181.9,48.51
CUST-10776,36.0,Male,Los Angeles,46507.77,Basic,Online,1,4,3,53.0,55.11
CUST-10643,39.0,Female,Austin,49835.3,Basic,Online,35,47,3,1924.32,442.6
CUST-10550,37.0,Male,Seattle,84290.54,Basic,Mobile App,39,2,26,3438.13,110.23
CUST-11014,21.0,Male,New York,26330.28,Basic,Online,15,10,25,863.14,49.0
CUST-10493,34.0,Male,Los Angeles,94641.36,Basic,In-Store,44,7,27,4291.01,138.39
CUST-10552,70.0,Male,Houston,81684.56,Basic,Mobile App,65,24,35,5383.65,146.54
CUST-11178,26.0,Male,Chicago,52374.86,Basic,Online,19,3,13,233.99,56.52
CUST-10568,53.0,Female,Denver,89431.7,Basic,Online,17,79,8,2794.58,400.68
CUST-10277,34.0,Female,Los Angeles,37596.46,Basic,Online,39,28,15,873.13,33.19
CUST-10084,33.0,Male,Denver,40704.92,Silver,In-Store,52,24,17,226.66,20.58
CUST-10133,46.0,Female,Denver,53614.24,Basic,Mobile App,22,9,9,899.69,29.64
CUST-10209,42.0,Male,Austin,33146.32,Basic,In-Store,14,8,19,692.25,21.75
CUST-11018,18.0,Male,Phoenix,42316.49,Platinum,Online,11,3,9,1088.93,42.1
CUST-10896,35.0,Female,Phoenix,44511.0,Platinum,In-Store,4,103,1,25.13,49.37
CUST-10342,56.0,Male,Austin,47693.575,Basic,Online,52,15,23,2729.2,143.02
CUST-10169,39.0,Male,Chicago,41336.23,Silver,Mobile App,69,12,14,475.88,25.79
CUST-10795,45.0,Female,Boston,42436.27,Silver,In-Store,4,83,3,149.6,26.4
CUST-10192,44.0,Male,Houston,38252.18,Basic,Mobile App,46,7,14,514.54,31.33
CUST-11052,21.0,Female,Miami,39041.67,Silver,In-Store,10,13,18,543.52,29.68
CUST-10206,32.0,Non-Binary,Atlanta,49070.61,Silver,Mobile App,39,33,11,975.55,42.85
CUST-10386,59.0,Male,Los Angeles,120454.36,Gold,In-Store,71,3,32,2294.87,125.13
CUST-10312,51.0,Non-Binary,Portland,53018.72,Silver,Mobile App,23,23,13,1044.43,29.79
CUST-10556,24.0,Female,Los Angeles,94769.34,Silver,In-Store,53,8,20,5907.08,94.93
CUST-10928,18.0,Male,Houston,50018.58,Silver,Mobile App,1,130,0,78.28,93.95
CUST-10134,44.0,Male,Miami,47693.575,Silver,Mobile App,26,27,16,630.09,38.09
CUST-10933,32.0,Male,New York,23950.44,Basic,Online,5,74,2,149.55,34.99
CUST-10187,51.0,Male,Houston,21560.36,Gold,In-Store,31,17,14,725.7,37.82
CUST-10270,49.0,Non-Binary,Phoenix,46318.61,Silver,In-Store,53,11,9,853.89,47.96
CUST-10692,57.0,Female,Phoenix,115918.28,Silver,Mobile App,5,67,5,2376.41,407.65
CUST-10307,48.0,Female,Los Angeles,29600.98,Silver,Online,19,43,10,610.86,15.92
CUST-10090,41.0,Male,Los Angeles,32843.21,Basic,Online,34,36,14,625.74,9.27
CUST-10083,52.0,Non-Binary,Austin,47693.575,Basic,Mobile App,41,11,10,676.17,29.57
CUST-10757,24.0,Female,Seattle,67165.39,Basic,Mobile App,3,106,3,164.08,80.55
CUST-11039,27.0,Male,Atlanta,24840.84,Gold,Online,9,28,9,972.59,33.05
CUST-10579,34.0,Male,Portland,103112.3,Silver,In-Store,24,55,6,1579.79,196.41
CUST-10609,44.0,Male,Portland,133573.17,Basic,Online,41,94,3,2819.78,403.47
CUST-10520,46.0,Male,Los Angeles,87550.77,Gold,Mobile App,74,2,24,2796.2,99.08
CUST-10553,34.0,Female,Miami,121602.25,Silver,Mobile App,31,19,30,4066.49,154.65
CUST-10114,42.0,Male,Austin,32947.84,Basic,Online,11,0,11,551.51,31.52
CUST-10629,55.0,Non-Binary,Los Angeles,159419.61,Basic,Mobile App,36,81,4,1678.22,379.81
CUST-10220,48.0,Female,Los Angeles,39170.23,Gold,In-Store,10,0,8,465.27,26.82
CUST-10107,29.0,Female,Phoenix,49733.78,Basic,Online,28,25,20,422.64,26.47
CUST-10336,32.0,Female,Atlanta,47675.86,Basic,In-Store,11,32,16,701.5,23.64
CUST-10876,46.0,Female,Austin,49899.48,Silver,Mobile App,5,88,3,74.17,106.95
CUST-10394,50.0,Male,Atlanta,98668.52,Basic,Mobile App,54,12,28,4551.9,137.55
CUST-10920,35.0,Male,Austin,47770.29,Basic,Online,1,94,2,152.29,66.75
CUST-10658,43.0,Male,Los Angeles,111570.28,Basic,In-Store,20,58,5,3560.65,322.73
CUST-10480,61.0,Female,Phoenix,60210.41,Basic,Online,61,2,26,4134.23,143.37
CUST-10058,18.0,Female,Phoenix,47693.575,Platinum,Mobile App,34,28,7,498.96,13.86
CUST-10622,56.0,Female,Denver,124108.12,Basic,Online,23,31,7,3260.41,430.1
CUST-11167,25.0,Female,Denver,29034.09,Silver,In-Store,10,10,15,659.02,31.66
CUST-11043,18.0,Male,New York,27239.81,Gold,Mobile App,1,35,20,1254.73,47.96
CUST-10028,54.0,Male,Houston,19485.24,Gold,In-Store,46,17,18,618.58,10.94
CUST-10821,37.0,Male,Denver,18966.71,Gold,In-Store,6,96,2,131.81,74.39
CUST-10965,20.0,Female,Miami,36320.91,Silver,Mobile App,6,98,2,178.25,37.67
CUST-10897,31.0,Female,Chicago,47129.15,Basic,In-Store,4,84,1,111.81,70.2
CUST-10416,50.0,Non-Binary,Houston,94617.85,Platinum,Online,76,5,19,4311.73,108.65
CUST-10952,32.0,Female,Portland,45383.07,Silver,Online,4,107,1,197.79,53.2
CUST-11182,25.0,Male,Chicago,33943.93,Platinum,In-Store,14,21,27,1051.54,24.24
CUST-10996,18.0,Female,Phoenix,50289.2,Silver,Online,5,85,3,108.15,99.17
CUST-10036,47.0,Male,Chicago,29329.24,Platinum,In-Store,14,0,14,721.28,30.12
CUST-10955,28.0,Female,Phoenix,53123.34,Basic,Online,6,91,3,45.19,94.6
CUST-10905,26.0,Male,Boston,39590.49,Silver,Online,1,94,2,108.64,40.13
CUST-10280,43.0,Female,Portland,43466.79,Silver,Online,36,60,18,440.0,21.41
CUST-10331,38.0,Female,Miami,38286.8,Platinum,Online,52,7,8,93.54,43.11
CUST-10160,27.0,Female,Miami,46894.66,Silver,In-Store,45,16,16,533.87,43.26
CUST-10694,50.0,Male,Austin,104170.12,Silver,Online,47,64,5,2264.67,367.1
CUST-10939,40.0,Female,Atlanta,67338.08,Gold,Mobile App,1,91,3,40.58,52.93
CUST-10527,59.0,Male,Denver,110186.04,Basic,Mobile App,55,14,27,5879.42,130.05
CUST-10599,39.0,Female,New York,136165.26,Platinum,In-Store,12,5,3,1953.33,428.95
CUST-10496,27.0,Female,New York,98540.21,Basic,Online,65,20,13,5384.68,203.22
CUST-10125,36.0,Male,Houston,32717.89,Basic,In-Store,34,21,11,541.16,26.38
CUST-10718,46.0,Male,Chicago,117372.48,Gold,Online,42,77,0,912.11,262.71
CUST-11131,26.0,Male,Denver,39780.53,Silver,Online,16,3,23,1798.63,40.59
CUST-10902,23.0,Female,Houston,25801.15,Silver,In-Store,3,70,2,47.16,57.98
CUST-10866,32.0,Non-Binary,Seattle,59154.6,Basic,Online,2,111,2,104.55,68.05
CUST-10118,44.0,Male,Houston,47909.84,Basic,In-Store,40,10,9,392.05,34.4
CUST-11165,21.0,Male,New York,43525.69,Silver,Online,18,13,10,709.12,42.19
CUST-10156,52.0,Female,New York,32583.6,Basic,In-Store,32,10,19,748.12,33.46
CUST-11064,24.0,Female,Austin,46826.01,Basic,Mobile App,3,14,13,1177.07,35.68
CUST-10433,70.0,Male,Chicago,98945.95,Gold,Online,37,1,29,2846.53,130.93
CUST-10728,50.0,Female,Houston,112679.04,Platinum,Mobile App,17,101,7,2765.65,489.82
CUST-10459,60.0,Male,Miami,100516.19,Basic,In-Store,51,8,27,4470.91,181.24
CUST-10244,47.0,Male,Denver,31339.85,Silver,Mobile App,27,51,15,951.66,13.51
CUST-11120,18.0,Male,New York,45216.59,Basic,In-Store,1,8,13,1037.5,45.87
CUST-10523,59.0,Female,Chicago,129607.93,Basic,In-Store,39,9,34,3288.59,166.78
CUST-10415,46.0,Female,Boston,82251.51,Silver,Online,48,10,27,5282.85,132.01
CUST-10749,23.0,Non-Binary,Miami,56740.82,Gold,Mobile App,2,76,1,76.6,92.24
CUST-10375,50.0,Female,Boston,103683.6,Basic,In-Store,74,0,20,4343.9,117.43
CUST-10354,43.0,Male,Austin,67330.33,Gold,Online,55,9,27,2705.48,185.28
CUST-10674,50.0,Male,Boston,148742.53,Silver,In-Store,11,78,5,1354.74,356.03
CUST-10453,45.0,Male,Los Angeles,100309.31,Gold,Online,68,1,22,3829.98,152.79
CUST-10615,40.0,Male,Miami,107443.13,Basic,Online,17,17,8,1645.74,257.96
CUST-11009,21.0,Female,New York,61438.4,Gold,In-Store,17,6,13,754.77,27.11
CUST-11033,24.0,Female,Los Angeles,27004.7,Gold,Mobile App,11,19,15,419.07,17.99
CUST-10021,18.0,Male,Los Angeles,37165.11,Basic,In-Store,21,26,11,53.54,27.73
CUST-11023,21.0,Male,Denver,35712.87,Gold,Online,9,23,23,750.72,32.47
CUST-11138,23.0,Male,Phoenix,37431.86,Silver,Online,1,0,18,756.38,14.62
CUST-10032,52.0,Female,Portland,39741.39,Basic,Mobile App,39,44,19,721.45,18.56
CUST-11102,20.0,Female,Miami,42462.4,Silver,In-Store,24,14,15,723.45,21.75
CUST-11159,31.0,Female,Austin,54420.7,Gold,Mobile App,26,17,20,607.15,32.42
CUST-10092,45.0,Male,Miami,38615.9,Silver,Online,30,38,13,627.27,41.17
CUST-11048,28.0,Female,Houston,48245.0,Silver,Online,7,0,19,1000.09,44.91
CUST-10054,32.0,Female,Houston,64627.34,Gold,Online,39,28,9,323.21,41.82
CUST-10457,62.0,Female,Austin,103544.73,Basic,Mobile App,60,14,24,3448.2,121.12
CUST-10461,54.0,Male,Chicago,102742.56,Basic,In-Store,51,5,26,3386.49,184.91
CUST-10926,24.0,Female,Miami,25043.92,Basic,In-Store,5,54,0,134.74,72.47
CUST-10436,41.0,Male,Miami,102402.46,Gold,In-Store,71,3,31,4352.04,93.3
CUST-10688,49.0,Female,Seattle,86991.98,Basic,Online,29,96,3,3425.17,446.34
CUST-10442,51.0,Male,Denver,89354.79,Basic,Online,59,5,34,2977.85,154.79
CUST-10630,54.0,Male,Phoenix,87982.8,Basic,Online,4,63,4,1806.21,468.98
CUST-10446,32.0,Female,Seattle,96567.36,Basic,Online,34,3,26,4523.19,122.04
CUST-10226,64.0,Female,Austin,47693.575,Basic,In-Store,38,38,6,287.98,38.6
CUST-10458,48.0,Male,Austin,85575.96,Gold,Online,53,14,30,3573.8,180.86
CUST-11065,26.0,Male,Houston,52088.0,Platinum,Online,19,24,18,1200.63,29.64
CUST-10265,29.0,Male,Boston,45248.04,Platinum,Online,47,38,8,965.75,37.39
CUST-10960,31.0,Male,Houston,49909.56,Basic,Mobile App,5,56,3,147.58,35.24
CUST-10779,25.0,Female,Chicago,26024.45,Basic,In-Store,6,75,1,208.08,59.51
CUST-11153,26.0,Female,Seattle,31506.25,Gold,Online,18,14,15,1367.83,47.45
CUST-10262,59.0,Female,Atlanta,44718.88,Silver,In-Store,26,35,15,713.42,29.43
CUST-10070,46.0,Male,Denver,36897.89,Basic,In-Store,38,32,21,749.22,27.07
CUST-10030,41.0,Male,New York,43984.09,Basic,Online,36,30,14,873.32,25.64
CUST-10860,25.0,Male,Miami,36264.3,Basic,Online,2,44,1,132.0,71.12
CUST-10871,25.0,Non-Binary,Atlanta,43197.98,Basic,Online,1,77,3,155.96,68.77
CUST-10601,59.0,Female,Phoenix,87757.46,Basic,Online,22,56,8,1924.78,440.57
CUST-10230,26.0,Male,Miami,42545.95,Basic,Online,20,37,12,976.49,14.08
CUST-10497,38.0,Female,Chicago,97443.25,Basic,Online,38,15,34,4821.53,130.07
CUST-10282,48.0,Female,Boston,31656.05,Gold,In-Store,37,27,11,599.3,31.23
CUST-10443,51.0,Male,Austin,123850.86,Basic,Online,38,2,26,2905.41,133.73
CUST-10327,36.0,Female,Phoenix,20120.02,Silver,In-Store,30,13,8,631.25,38.35
CUST-10962,26.0,Male,New York,60563.2,Silver,Mobile App,2,86,1,177.89,81.3
CUST-10572,33.0,Male,Phoenix,92623.23,Basic,Mobile App,10,61,4,1852.1,451.1
CUST-10627,28.0,Male,Los Angeles,143900.21,Basic,Online,23,34,2,2511.5,281.61
CUST-10985,31.0,Female,Portland,31956.04,Gold,In-Store,6,82,2,70.71,24.73
CUST-11122,31.0,Female,Phoenix,41679.62,Silver,Online,6,2,25,1842.07,40.96
CUST-10304,33.0,Non-Binary,Portland,36526.74,Silver,In-Store,34,16,11,641.54,30.26
CUST-10332,39.0,Male,Boston,24454.85,Silver,In-Store,31,24,16,716.0,17.97
CUST-10935,22.0,Male,Atlanta,52783.52,Silver,In-Store,5,75,3,200.03,36.37
CUST-10769,30.0,Male,Miami,27622.5,Basic,Online,4,103,2,134.04,72.73
CUST-11057,18.0,Female,Houston,46149.5,Silver,Online,9,26,18,1286.65,34.65
CUST-10159,34.0,Female,Los Angeles,51164.25,Basic,Online,9,18,7,1064.93,46.39
CUST-10425,43.0,Female,New York,87600.58,Basic,Online,49,9,33,3535.23,144.48
CUST-10852,28.0,Female,New York,51754.65,Silver,Online,1,71,1,100.2,64.04
CUST-10488,58.0,Female,New York,73336.05,Basic,Online,70,16,41,4262.76,154.17
CUST-10317,39.0,Male,Chicago,44161.28,Silver,Online,26,17,10,998.74,23.73
CUST-10263,30.0,Male,Portland,44650.6,Basic,In-Store,10,22,11,872.93,25.98
CUST-10099,71.0,Female,Houston,33501.72,Gold,Mobile App,13,33,6,627.66,40.77
CUST-10717,42.0,Female,Houston,121045.53,Basic,Online,10,37,5,1067.99,447.33
CUST-11030,26.0,Female,Boston,42060.19,Basic,Online,19,6,21,893.97,18.92
CUST-10848,18.0,Female,Houston,50498.88,Silver,Mobile App,2,52,1,144.81,5.0
CUST-11148,27.0,Female,Austin,54423.8,Basic,Online,19,18,19,561.42,10.32
CUST-10138,52.0,Male,Los Angeles,26309.11,Platinum,In-Store,40,28,12,886.44,32.36
CUST-10563,59.0,Male,Denver,85077.61,Silver,In-Store,29,15,3,1701.69,437.33
CUST-10059,21.0,Female,Miami,43068.78,Silver,In-Store,28,45,14,888.16,15.75
CUST-10621,55.0,Female,Los Angeles,130242.5,Silver,In-Store,27,25,2,2396.58,427.7
CUST-10967,28.0,Female,Boston,37906.2,Gold,In-Store,6,41,1,46.94,51.33
CUST-11077,20.0,Female,Phoenix,47088.46,Gold,Mobile App,11,26,11,1214.92,49.26
CUST-11191,24.0,Male,Denver,39613.98,Platinum,Mobile App,20,20,11,860.16,31.8
CUST-10732,52.0,Male,Atlanta,163645.67,Silver,Online,40,34,9,1523.9,362.62
CUST-10844,27.0,Female,Austin,39623.81,Basic,Online,4,48,0,97.96,56.75
CUST-10665,26.0,Female,Miami,101861.5,Gold,Online,30,112,4,2860.36,247.22
CUST-11096,29.0,Female,New York,54736.44,Basic,Online,14,8,26,1094.22,40.12
CUST-10252,61.0,Male,Atlanta,47420.85,Silver,Online,2,30,15,511.82,28.37
CUST-10041,28.0,Female,Seattle,58427.93,Gold,Online,1,28,16,679.56,32.37
CUST-10116,33.0,Female,Portland,37545.11,Silver,In-Store,34,24,9,728.62,19.57
CUST-10677,77.0,Male,Portland,132856.22,Silver,Online,37,71,0,2853.42,394.1
CUST-10982,23.0,Female,Denver,30432.19,Silver,Online,1,84,3,107.74,38.52
CUST-10640,57.0,Female,Denver,112442.39,Silver,In-Store,25,13,5,2607.51,531.66
CUST-10016,34.0,Female,Chicago,45695.02,Basic,Online,41,31,10,626.01,21.62
CUST-11042,20.0,Female,Phoenix,44406.89,Gold,Online,6,30,18,1005.22,41.59
CUST-10558,54.0,Male,Los Angeles,130770.64,Basic,In-Store,45,14,23,4197.56,132.55
CUST-10554,36.0,Female,Seattle,89425.48,Platinum,Online,40,15,33,5171.31,130.92
CUST-11041,20.0,Male,Phoenix,44708.51,Basic,Online,21,19,19,800.08,30.62
CUST-10082,55.0,Female,Miami,37960.89,Silver,Online,29,29,10,626.08,27.22
CUST-10684,63.0,Female,Miami,100962.9,Gold,Online,35,62,6,1909.63,446.21
CUST-10564,46.0,Male,Denver,83421.41,Platinum,Online,15,38,9,1996.75,423.42
CUST-10528,57.0,Male,Miami,64587.36,Platinum,Online,68,11,17,4971.44,93.22
CUST-10259,61.0,Female,Seattle,36653.07,Platinum,Online,30,24,17,501.3,34.12
CUST-10812,37.0,Male,New York,63663.64,Basic,In-Store,5,12,1,72.74,31.02
CUST-10085,27.0,Male,Atlanta,51488.04,Silver,Online,49,43,19,932.24,32.97
CUST-10266,37.0,Female,Miami,33181.49,Basic,Online,32,17,10,598.2,25.61
CUST-10719,60.0,Female,Austin,102357.48,Basic,Mobile App,21,67,4,2283.23,277.81
CUST-11032,22.0,Male,Atlanta,46983.08,Gold,Mobile App,10,18,12,784.39,24.18
CUST-11080,24.0,Female,Houston,56544.68,Basic,Online,7,22,22,755.47,40.72
CUST-10942,33.0,Male,Phoenix,42747.72,Gold,Online,2,58,1,69.98,27.83
CUST-10142,30.0,Non-Binary,Chicago,39245.15,Basic,Online,34,5,10,888.99,17.14
CUST-10703,46.0,Male,Atlanta,104617.57,Basic,Mobile App,14,50,9,1385.68,473.83
CUST-10176,61.0,Female,Phoenix,57701.95,Basic,In-Store,39,26,11,486.87,16.83
CUST-10647,50.0,Male,Portland,120386.9,Basic,Mobile App,1,41,1,2581.15,521.77
CUST-10065,31.0,Female,Miami,33763.61,Gold,Online,35,10,15,720.63,36.43
CUST-11055,28.0,Female,New York,33491.5,Gold,Mobile App,15,22,21,930.71,31.81
CUST-10180,37.0,Female,Miami,28418.16,Silver,Online,27,24,13,478.57,10.39
CUST-10598,64.0,Male,Portland,100274.46,Gold,In-Store,13,59,6,1504.63,455.03
CUST-10454,43.0,Female,Los Angeles,82627.04,Gold,Online,44,11,16,3863.05,69.22
CUST-11154,18.0,Female,Portland,41402.14,Silver,Online,18,28,30,1174.43,36.63
CUST-11196,26.0,Male,Los Angeles,42922.49,Platinum,In-Store,12,10,15,861.22,55.98
CUST-10934,28.0,Female,Phoenix,30134.36,Platinum,In-Store,1,92,2,143.09,92.13
CUST-10088,54.0,Female,Houston,21848.99,Silver,In-Store,31,35,14,584.15,37.93
CUST-10481,46.0,Female,Phoenix,66817.32,Basic,In-Store,25,11,17,3205.81,146.12
CUST-10257,58.0,Female,Phoenix,39787.82,Basic,Online,30,25,10,550.34,32.42
CUST-10847,25.0,Male,Miami,34134.04,Gold,In-Store,2,63,3,144.49,60.33
CUST-10388,50.0,Female,Seattle,74894.82,Silver,Online,40,12,21,3742.56,90.52
CUST-10364,37.0,Male,Boston,97619.1,Silver,Online,26,6,27,4497.79,160.15
CUST-10450,73.0,Female,Chicago,105887.3,Basic,Online,15,10,35,2576.03,154.31
CUST-10720,57.0,Female,Miami,108951.5,Gold,In-Store,22,65,5,841.97,405.14
CUST-10207,37.0,Female,New York,38130.96,Gold,In-Store,30,24,7,655.49,18.9
CUST-11060,19.0,Male,Phoenix,36880.63,Basic,Online,7,11,23,623.42,38.71
CUST-10368,45.0,Male,Portland,104240.56,Silver,Online,13,4,26,2414.8,145.13
CUST-10213,40.0,Female,Houston,41207.73,Basic,In-Store,35,16,19,540.44,36.67
CUST-10290,46.0,Non-Binary,Chicago,47009.87,Basic,Online,17,22,7,427.57,32.31
CUST-11046,26.0,Male,Phoenix,54257.78,Silver,Mobile App,23,21,11,769.15,50.56
CUST-10470,53.0,Non-Binary,Denver,95433.88,Silver,Online,53,12,35,4417.44,170.76
CUST-10545,50.0,Female,Miami,91879.16,Silver,In-Store,51,9,19,3743.17,197.37
CUST-10337,59.0,Female,Boston,40415.74,Silver,Online,58,16,16,1099.83,30.44
CUST-10557,40.0,Male,Boston,62352.17,Gold,In-Store,24,3,21,3801.89,181.9
CUST-11054,26.0,Male,Austin,39952.54,Silver,Online,14,33,23,916.17,51.88
CUST-10966,26.0,Female,Boston,18135.34,Basic,Online,1,65,0,152.51,73.06
CUST-10667,54.0,Female,Houston,137368.1,Gold,Online,29,23,4,888.15,343.11
CUST-11128,25.0,Male,Atlanta,36073.42,Gold,Online,28,31,14,660.23,60.71
CUST-10008,40.0,Male,Chicago,39804.88,Gold,Online,32,31,21,589.82,24.39
CUST-11070,27.0,Female,New York,36372.32,Silver,In-Store,10,11,20,956.86,40.2
CUST-10986,31.0,Male,Chicago,46729.28,Silver,In-Store,3,54,3,76.26,77.79
CUST-11101,28.0,Male,Atlanta,34339.68,Silver,In-Store,11,17,29,830.62,54.06
CUST-10649,52.0,Female,Seattle,145995.48,Basic,In-Store,10,88,5,2625.78,392.12
CUST-10723,48.0,Female,Miami,136820.28,Basic,Online,1,77,3,2795.67,206.76
CUST-10696,53.0,Female,Phoenix,133088.55,Platinum,Online,21,109,4,2270.1,416.67
CUST-10518,31.0,Male,Atlanta,102342.4,Silver,In-Store,28,12,34,3731.67,203.39
CUST-10403,32.0,Non-Binary,Chicago,108521.46,Silver,Mobile App,56,13,32,2913.42,72.97
CUST-10734,53.0,Female,Houston,126882.58,Silver,Online,29,25,4,1852.77,439.96
CUST-10713,62.0,Male,Houston,97333.97,Silver,Mobile App,32,68,6,1554.87,377.94
CUST-11200,21.0,Female,Seattle,49840.74,Silver,Online,18,25,16,365.49,46.4
CUST-10885,40.0,Female,New York,69693.87,Basic,Online,7,100,2,48.1,43.06
CUST-10144,37.0,Female,New York,27372.67,Platinum,Online,21,24,16,752.15,32.31
CUST-11068,24.0,Male,Chicago,29414.9,Silver,Online,13,21,14,853.65,18.44
CUST-10819,43.0,Female,New York,56734.57,Basic,In-Store,1,83,2,28.22,59.87
CUST-10560,50.0,Non-Binary,Chicago,71406.32,Platinum,Online,52,8,40,1955.01,181.47
CUST-10881,18.0,Male,Denver,39721.96,Basic,Online,2,114,2,205.81,53.72
CUST-10360,46.0,Male,Seattle,125645.0,Gold,In-Store,42,2,15,2250.47,157.46
CUST-10495,41.0,Female,New York,87943.14,Platinum,Online,41,19,32,4355.58,123.4
CUST-10664,55.0,Male,Austin,134881.53,Gold,In-Store,42,55,7,2791.45,378.57
CUST-10100,27.0,Male,Seattle,40546.4,Silver,In-Store,46,28,18,614.07,33.56
CUST-10704,36.0,Female,Atlanta,147471.89,Silver,Mobile App,29,27,9,2244.15,490.77
CUST-10929,32.0,Male,Los Angeles,48679.5,Silver,Mobile App,2,59,2,66.86,39.65
CUST-10060,34.0,Female,Miami,29301.46,Silver,In-Store,22,34,15,436.24,32.12
CUST-10326,43.0,Male,Portland,43267.56,Basic,Online,56,13,23,787.53,16.55
CUST-10012,57.0,Female,Phoenix,29887.03,Platinum,Mobile App,17,12,14,635.35,20.67
CUST-10539,44.0,Male,Austin,69866.52,Basic,Online,63,10,21,2758.17,164.94
CUST-10875,50.0,Non-Binary,Denver,33357.17,Basic,Mobile App,3,75,2,98.94,35.86
CUST-11071,26.0,Female,Denver,51656.52,Basic,Online,11,4,16,785.87,34.14
CUST-10762,35.0,Male,Chicago,26014.47,Silver,In-Store,8,94,2,98.39,57.49
CUST-10845,20.0,Female,Chicago,41393.33,Gold,Mobile App,1,66,2,178.06,67.88
CUST-10075,47.0,Female,Los Angeles,26453.08,Silver,Online,48,38,12,724.16,40.71
CUST-10549,36.0,Male,New York,75325.21,Basic,In-Store,71,6,29,5197.21,174.5
CUST-10585,50.0,Female,Denver,145219.73,Basic,In-Store,27,76,6,1646.56,525.27
CUST-10087,42.0,Non-Binary,Miami,22746.76,Platinum,In-Store,49,18,13,603.68,19.42
CUST-10189,23.0,Male,Atlanta,50007.56,Basic,Mobile App,38,40,25,493.76,44.08
CUST-10858,30.0,Female,Houston,38583.57,Platinum,Mobile App,4,102,2,77.0,43.95
CUST-11177,32.0,Male,Chicago,37889.91,Silver,Online,27,14,19,930.55,20.31
CUST-10178,37.0,Female,Seattle,18125.31,Basic,Online,14,10,8,719.92,29.92
CUST-10901,28.0,Female,Houston,43847.24,Basic,In-Store,2,127,3,58.55,62.35
CUST-11169,19.0,Male,Phoenix,42445.47,Platinum,Online,14,31,9,970.71,52.84
CUST-10191,55.0,Female,Houston,36121.41,Basic,Online,5,18,16,1067.77,36.94
CUST-11111,30.0,Female,Austin,51939.4,Basic,In-Store,28,25,21,717.65,44.54
CUST-10414,48.0,Female,Denver,93448.59,Basic,Online,39,3,28,4679.41,153.84
CUST-10619,47.0,Female,Los Angeles,189491.87,Platinum,Online,13,68,5,3607.38,390.55
CUST-10987,39.0,Female,Chicago,51851.2,Basic,Online,5,115,2,80.52,55.35
CUST-10246,47.0,Male,Houston,38703.22,Silver,Online,32,43,17,320.11,16.67
CUST-10218,51.0,Female,Austin,47693.575,Basic,In-Store,38,32,9,787.58,28.04
CUST-10605,57.0,Female,Boston,95084.73,Basic,Online,18,43,4,2515.0,401.78
CUST-10490,35.0,Male,Miami,103004.4,Basic,Online,52,17,20,5097.6,157.35
CUST-10765,29.0,Male,Boston,45090.77,Gold,In-Store,7,56,3,153.69,75.01
CUST-10402,47.0,Female,Boston,74964.9,Basic,Online,29,22,26,4359.71,194.48
CUST-10992,28.0,Male,Austin,45921.89,Silver,Online,4,92,3,81.12,68.1
CUST-10651,54.0,Male,New York,85699.24,Platinum,Online,17,101,3,3209.0,334.2
CUST-10714,52.0,Female,Chicago,101940.75,Silver,Online,22,63,5,2103.01,377.26
CUST-10748,37.0,Female,Austin,47693.575,Basic,Online,7,102,1,184.05,75.97
CUST-10670,46.0,Female,Seattle,146949.14,Silver,In-Store,13,75,4,1634.64,368.44
CUST-10708,55.0,Female,Boston,101461.59,Gold,In-Store,31,48,5,2639.72,309.39
CUST-10872,48.0,Male,Atlanta,49679.03,Basic,In-Store,1,48,2,91.56,28.96
CUST-10283,57.0,Male,Austin,40161.03,Gold,Online,28,13,20,702.39,25.86
CUST-10281,41.0,Male,Houston,40702.45,Basic,In-Store,31,9,11,598.5,28.38
CUST-10653,58.0,Male,Atlanta,108367.77,Basic,Online,23,74,5,2730.55,468.84
CUST-10232,58.0,Female,Seattle,37192.21,Silver,Online,11,19,18,846.8,30.33
CUST-10081,44.0,Female,New York,56348.8,Gold,Mobile App,32,26,13,865.5,27.95
CUST-10474,28.0,Male,Atlanta,67963.56,Gold,Mobile App,69,13,36,4160.96,151.48
CUST-10222,44.0,Female,Portland,31633.62,Basic,Online,12,22,9,467.28,40.92
CUST-10473,53.0,Female,Atlanta,69491.35,Basic,Mobile App,18,4,19,4224.32,72.71
CUST-10351,22.0,Female,Seattle,100118.58,Gold,Mobile App,37,6,35,3993.17,145.64
CUST-10392,51.0,Female,Los Angeles,88297.7,Basic,Online,50,11,30,3975.15,86.29
CUST-10229,42.0,Male,Atlanta,30271.17,Platinum,Online,15,15,14,709.68,32.89
CUST-10624,49.0,Male,Boston,103548.7,Basic,Mobile App,3,100,6,3174.05,341.03
CUST-10689,46.0,Female,Portland,150555.7,Basic,Online,34,64,5,1215.52,395.81
CUST-10783,26.0,Female,Phoenix,49570.7,Basic,Online,4,93,1,181.28,56.62
CUST-10943,29.0,Female,Los Angeles,47205.37,Basic,Online,3,73,2,165.33,48.61
CUST-11119,24.0,Male,Boston,46002.1,Gold,In-Store,13,13,14,489.33,30.29
CUST-11049,22.0,Female,Phoenix,34418.23,Gold,In-Store,17,11,10,1147.01,19.98
